3300118966	失去的三百年：地理大发现之后中国的开放与封闭（1516—1840）（经纬度丛书）	郭建龙	历史-中国古代
856427	剑桥中国明代史（1368-1644年）（合集）	牟复礼 崔瑞德	历史-中国古代
3300090282	长城之外：北境与大明边防（著名汉学家窦德士代表作，对明代九边防御的全面陈述，一部明代的国家安全史）	[美]窦德士	历史-中国古代
24019446	南明史：1644—1662	司徒琳	历史-中国古代
3300138068	明殇：明亡清兴百年史	夏学同人	历史-中国古代
912423	哈佛中国史5·挣扎的帝国：元与明	[加]卜正民	历史-中国古代
33500912	明史简述	吴晗	历史-历史读物
3300112331	明代国家权力结构及运行机制	方志远	历史-中国古代
818139	战争事典特辑001：霸者逐鹿：明蒙战争	李湖光	历史-中国古代
3300080578	中国古代藩属与朝贡	李大龙	政治军事-政治
23669589	朝贡贸易与仗剑经商：全球经济视角下的明清外贸政策（海上丝绸之路与中国海洋强国战略丛书）	骆昭东	经济理财-财经
3300113264	朝贡圈	张宏杰	历史-中国古代
3300048355	朝贡、战争与贸易：大航海时代的明朝（审视人类历史上早期全球化浪潮下的中国与世界）	袁灿兴	历史-中国古代
3300058509	大脑	加里·L.温克	科学技术-科学科普
3300021464	为什么我们会上瘾：操纵人类大脑成瘾的元凶	迈克尔·库赫 著	心理-心理学应用
3300122988	大脑逆龄指南	[美]克里斯汀·威勒米尔  [美]莎拉·托兰	医学健康-健康
3300081161	行为改造大脑	芭芭拉·特沃斯基	哲学宗教-思维科学
3300004358	饥饿的大脑：如何聪明地战胜驱使我们暴饮暴食的本能	斯蒂芬•J.居耶内特	医学健康-健康
39452317	脑子不会好好睡	盖伊·勒施齐纳	医学健康-健康
40667367	重塑超级大脑	朱丽艳	医学健康-健康
3300096449	排毒吧！大脑	[美]戴维·珀尔马特  奥斯汀·珀尔马特	医学健康-医学
45064994	会讲故事的大脑	V.S.拉马钱德兰	科学技术-科学科普
3300008858	我的第一堂大脑私教课：40天最强大脑训练计划	加雷思·穆尔	个人成长-励志成长
3300077076	大脑健身房	[瑞典]安德斯·汉森	医学健康-健康
3300063942	大脑觉醒：构建人生的高效思维模型	小务虚	哲学宗教-思维科学
41332742	大脑用户指南	英国[英]《新科学家》杂志 艾莉森·乔治文字 [意]瓦伦丁娜·德菲里波插图	科学技术-科学科普
43938785	逆龄大脑：保持大脑年轻敏锐的新科学	桑贾伊·古普塔	医学健康-医学
3300014607	大脑通信员：认识你的神经递质	赵思家	科学技术-科学科普
3300049279	大脑喜欢听你这样说：利用12个认知原理决定别人记住什么	杰瑞德·库尼·霍瓦斯	心理-认知与行为
3300057432	上瘾的秘密：潜移默化的营销方式如何重塑我们的大脑	马特·约翰逊 普林斯·古曼	经济理财-管理
3300177322	当我们阅读时，大脑是如何思维的	[美]丹尼尔·T.威林厄姆	社会文化-社科
3300107468	大脑能量	[美]克里斯托弗·帕尔默	医学健康-医学
CB_8xM89o8AT98A70271F220DhV	心智社会：我们的认识决定了我们的世界	【法】帕斯卡尔·博耶	未分类
CB_8Hy2EE2GA3dZ6ZF6YE	甲骨文·海外中国史：外国人眼中的中国史（全9册）	戈叔亚	未分类
CB_8UL9gf9fm2JJ6uD6sx5Bb4wm	南渡之君：宋高宗的踌躇与抉择	赵大胖	未分类
CB_A5p8cz8by6zX6n96kf0XRAJF	牛津通识读本百本纪念套装（共100册）（全球精英学者撰写的通识文库，被誉为真正的“大家小书”，带你读遍全球名校的专业入门课！）	里奇·罗伯逊等	未分类
CB_3bk5Cq5EbBCh6bn6cN	索恩·帝国往事(全9册）(索恩系列)	贾杜纳斯·萨卡尔	未分类
CB_7HnB9HB9Q0N06lO6kf9Hl2M0	资治通鉴熊逸版·第三辑（秦纪三—汉纪六） 2280页  (熊逸（北京：新星出版社)(1)	朱行政	未分类
CB_71L5M75MR6ei6my6kf7ZpDi4	100小时逻辑思考课_14599079		未分类
CB_18Z0Cl0FkGk86ge6gWBX3E6r	K线黄金定律(高清)		未分类
CB_AhK2Ew2GA3dZ6ZF6YE	冰献给鹰：伊沙的现代诗写作课	伊沙	未分类
CB_CZG6hu6hrFPc6YS6YE	熊逸·佛学50讲	熊逸	未分类
CB_BMi1qG1qiDXg6Y86YE	从华尔街到贝街：美国与加拿大金融的起源与演变 （溯源美加金融发展史，探究金融创新与金融稳定之平衡。）	（美）克里斯多夫·科巴克（Christopher Kobrak）；（加）乔·马丁（Joe Martin）	未分类
CB_Cld2FF2GA3dZ6ZF6YE	问题即答案（总结提炼出一套关键提问法，帮助你用正确的提问走出僵局，打造职场核心竞争力。打破思维遮蔽。胡泳、万维钢、喻颖正、成甲、崔璀 推荐。）	赫尔·葛瑞格森	未分类
CB_E2W8mK8kCB8K6bY6cN	Buffett_FAQ_-_Nick_48		未分类
CB_20GFSKFSt3qA6ZS6YE	魅力史：激发欲望与视觉征服的艺术	[美]弗吉尼娅•波斯特莱尔	未分类
CB_85f2MZ2OOFLV6YT6YE	了不起的我：自我发展的心理学	陈海贤	未分类
CB_34a84G86M1Mh6ct6cN	电子书：估值建模教材2		未分类
CB_79Z0A10BdDPS6YA6YE	林毅夫：论中国经济系列（套装共5册）	林毅夫	未分类
CB_8l32Mf2OOFLV6YT6YE	毛泽东选集	毛泽东	未分类
CB_E6f9Rd9PiFkR6Yd6YE	漫长的20世纪：金钱、权力与我们时代的起源【追溯资本积累与国家形成之间的变化，被誉为历史社会学的杰作】 (思想会)	魏南枝	未分类
CB_7ca51Y5285Zs6Zo6YE	Hard Times in the 21st Century	Helen Thompson	未分类
CB_CIoA6YA4aDrz6kB6kf7FMCq5	grokking-deep-learning.pdf		未分类
CB_8xM0AK0BdDPS6YA6YE	Berkshire Hathaway Letters to Shareholders	Buffett, Warren	未分类
CB_2TL0Cx0FkDPS6YA6YE	启蒙时代：人的觉醒与现代秩序的诞生（全三册）【耶鲁荣休教授经典著作/美国国家图书奖作品，浩瀚文献编织出现代世界诞生的思想变革】	彼得·盖伊	未分类
CB_4kDGbBGao3ZS6ZG6YE	行为改造大脑	【美】芭芭拉·特沃斯基;刘杨 郑琛译	未分类
CB_40g1LW1Nn26C6cy6cN	财富之眼：用经济思维看清世界	汤山老王	未分类
CB_1ba4XG4ZDFkR6tH6sx34d04n	（已压缩）文明 罗振宇		未分类
CB_5cA4sk4tu9Wq6zw71F73F5qy	好的决策	夏栋	未分类
CB_GRcCBMC973Et6dT6cN	哲学的惊奇：从发问开始的哲学史	让娜·海尔施	未分类
CB_38jDf7Dew6r36ef6cN7wIED4	翦商：殷周之变与华夏新生	李硕	未分类
CB_A1gC5gC508Wt6vn6x694P5bB	Our Dollar Your Problem.pdf		未分类
CB_9h9GcZGao3ZS6ZG6YE	县乡中国：县域治理现代化【一本展现县乡政治生态的写实白描书，作者累计调研超过1300天。房宁、贺雪峰、颜昌武、吕德文、欧阳静联袂推荐！】	杨华	未分类
CB_B1v7ZD7ZCF9A6YW6YE	思考上瘾【百万畅销书作者斋藤孝最新力作！阐释将思考习惯化、不断加以创新的有效途径，助你拥有人工智能亦无法取代的思考力。】	斋藤孝	未分类
CB_9d09h89fm2JJ6uD6sx8YSDi0	全球史的九炷香：哪吒、龙涎香与坦博拉	【新加坡】杨斌	未分类
CB_95q0AY0BdDPS6YA6YE	Seeking Wisdom	Peter Bevelin	未分类
CB_4LXECdEBa0Zb6xz6x6FMz9vp	hyj-5e29311714d6a0ce		未分类
CB_1joGaaGao3ZS6ZG6YE	中国村落史	胡彬彬	未分类
CB_1T6AeuAgV3Et6dT6cN	金线（麦肯锡真正在用的管理工具。冯唐倾囊相授成事学修炼方法。一本成为解难高手的商业实操宝典）	冯唐	未分类
CB_Cpy76s76f8BZ6mr6kfEeV9zZ	how-to-future-proof-your-organization		未分类
CB_7ko0A60BdDPS6YA6YE	Capital Allocation: The Financials of a New England Textile Mill 1955 - 1985	Jacob McDonough	未分类
CB_FJD9Rr9PiFkR6Yd6YE	思想会经典合集（套装共14册）【读了这套书，你才能说读过思想会】 (思想会系列)	黛博拉·布卢姆	未分类
CB_2TL9St9TpFkR6Yd6YE	罗伯特·哈里斯四部曲 （全4册 秘密会议+慕尼黑+庞贝+独裁者）【世界顶级历史小说家、百万级畅销书作家罗伯特•哈里斯代表作】 (甲骨文系列)	罗伯特·哈里斯	未分类
CB_6oi0tE0vG0N06lO6kf7m62W6	资治通鉴熊逸版第2辑_9787513350297		未分类
CB_3TWA8QA8pGbu6YQ6YE	男孩的冒险书	康恩·伊古尔登	未分类
CB_44p0DL0FkGk86ge6gW7v75yf	学以致富 彼得 林奇(文字版)		未分类
CB_0OmDeSDew3N76ZJ6YE	The Science Behind How We Got Here and Where We're Going	Vaclav Smil	未分类
CB_By12FB2GA3dZ6ZF6YE	文明的比较	艾伦·麦克法兰	未分类
CB_7UM0AA0BdDPS6YA6YE	The Complete Financial History of Berkshire Hathaway	Mead, Adam J.	未分类
CB_18ZGaVGao3ZS6ZG6YE	硅谷密码：科技创新如何重塑美国	玛格丽特·奥马拉	未分类
CB_9UW0AS0BdDPS6YA6YE	"All I Want to Know Is Where I'm Going to Die So I'll Never Go There": Buffett and Munger a Study in Simplicity and Uncommon, Common Sense	Peter Bevelin	未分类
CB_BUw2F02GA3dZ6ZF6YE	抗炎生活	池谷敏郎	未分类
CB_8M72MV2OOFLV6YT6YE	幸福课：不完美人生的解答书	陈海贤（动机在杭州）	未分类
CB_7UM2EA2GA3dZ6ZF6YE	疯狗浪：如何应对突如其来的剧变	［美］乔纳森• 布里尔	未分类
CB_9tSGcUGao3ZS6ZG6YE	硅谷密码：科技创新如何重塑美国（硅谷创新简史聊透科技创新核心经验。《金融时报》《出版人周刊》《纽约杂志》好书荐读。入围“卢卡斯”非虚构写作奖、“廊灯商业图书奖”）	玛格丽特·奥马拉	未分类
CB_CIo2FK2GA3dZ6ZF6YE	中国石窟简史（通俗有料，2021中国好书奖获奖作品！中国考古学泰斗宿白先生的高足、川大佛教考古教授常青的中国佛教石窟造像艺术研究精华！）	常青	未分类
CB_0ni1T01W10lw6ZA6YE	再审洞穴奇案: 时隔50年《哈佛法律评论》官方再次开审, 6位大法官与法学家重启激烈论战与思辨盛宴!	艾伦·德肖维茨	未分类
CB_2o88T68VA32o6Ze6YE	艾瑞咨询：2022年酒精饮料用户洞察报告—白酒，啤酒		未分类
CB_1ba9So9TpFkR6Yd6YE	史诗之城：在加尔各答的街头世界 (鼓楼新悦)	[美]库沙那瓦•乔杜里（Kushanava Choudhury）	未分类
CB_28k3fi3im7K66vK6sxCYlAeE	分析思维的准则	【美】丹·利维	未分类
CB_1P1GaRGao3ZS6ZG6YE	失望的总和	安娜•霍普	未分类
CB_6UBGbnGao3ZS6ZG6YE	甲骨文·西方通史【跨越5000年历史，寻找西方文明源头】（全8册 终结一切战争+自由主义被遗忘的历史+大转向：世界如何步入现代+古代世界+世界的演变+原始的叛乱）	艾瑞克·霍布斯鲍姆	未分类
CB_2XQA40A4aDrz6kB6kfAn2981	The Anthology of Balaji.pdf		未分类
CB_38j9Sz9TpFkR6Yd6YE	罗马史诗三部曲（套装共三册）（三部著作融分析于叙事，多角度呈现从古代晚期到中世纪早期的千年欧洲史，既是汇集半个世纪学术成果的扎实作品，也是历史写作的高峰。）	彼得·希瑟	未分类
CB_79Z6gf6hrFPc6YS6YE	大师课 熊逸 唐诗50讲	每天学习社 微信meitianxuexi365	未分类
CB_DRH2Fb2GA3dZ6ZF6YE	实业强国：中国制造自强之路【观察者网科工力量团队厚积11年的心血之作，有历史、有故事、有细节地记录中国实业强国之路！】	观察者网·科工力量栏目组	未分类
CB_EZg2WK2Wk4v06aE6YE	好好学习：个人知识管理精进指南（升级版）（知识管理研究者成甲影响力之作。罗振宇、脱不花、万维钢、喻颖正、刘润等15位大咖力荐，给终身学习者的个人知识管理精进指南，变知识为资产与竞争力）	成甲	未分类
CB_BEU6hi6hrFPc6YS6YE	熊逸·宋词10讲	熊逸	未分类
CB_75Q41U43bDw66Xm6YE	叫魂：1768年中国妖术大恐慌	[美] 孔飞力	未分类
CB_GBAFa0FX012O6pc6ooGJF4PO	食物与厨艺蔬果香料谷物		未分类
CB_1T6EaWEaO2Zl6ZV6YE	Build	Tony Fadell	未分类
CB_1ba5CY5EbBCh6bn6cN	索恩书系：透视俄乌问题的前世今生（全4册） (索恩系列)	罗南·法罗	未分类
3300075861	《资治通鉴》与家国兴衰（增订本）	张国刚著	历史-中国古代
26631437	资治通鉴·横排版（胡三省注）294卷全	司馬光 胡三省 鄒寰宇	历史-历史典籍
3300038979	《资治通鉴》通识--中华经典通识	张国刚著	文学-古典文学
30383816	资治通鉴启示录（全二册）	张国刚	历史-中国古代
41978107	跟毛泽东读二十四史	王小宽 张明林	历史-历史读物
3300104554	姜鹏解读《资治通鉴》系列（套装共三本）	姜鹏	历史-中国古代
3300123596	如何成为一个高手	[美]贝丝·克兰德尔  [美]加里·克莱因  [美]罗伯特·R. 霍夫曼	个人成长-人生哲学
22755027	隐藏的教练：提问的道与术	那子纯	科学技术-工业技术
3300024059	第一次做生意	丹牛	经济理财-管理
29750269	收益管理（实战版）：突破增长困境，提高酒店营收水平	张川 郭庆主编	经济理财-管理
40946111	快消品经销商成功密码：从案例到方法	舟谱商学院	经济理财-商业
3300043881	谈判先要会提问	亚历山德拉·卡特	个人成长-沟通表达
33091537	拆解问题的技术：让工作、学习、人生难事变简单的30张思考图表	赵胤丞	个人成长-认知思维
3300066961	间接思考的艺术：复杂问题解决法	约翰·凯	个人成长-认知思维
3300071271	战略思维	吴大有	心理-心理学应用
26307918	麦肯锡职场训练营：菜鸟晋升职场精英（套装共9册）	赤羽雄二 大岛祥誉 安宅和人 高杉尚孝等	个人成长-人在职场
3300050804	聪明人的逻辑思考力	小野田博一	个人成长-认知思维
22653215	思考的技术：解决关键问题的思维导图	王晓	社会文化-社科
3300056242	新经营学（《商业模式全史》作者新作！）	三谷宏治	经济理财-管理
37178606	领导力（MBA轻松读）	日本顾彼思商学院	经济理财-商业
3300079916	功与过：社会生活中的赏罚	查尔斯·蒂利	社会文化-社科
3300055398	写方案其实是解决问题	June	经济理财-财经
3300024500	化繁为简：用简单分类解决复杂问题	罗蓓	经济理财-管理
3300021462	提问的艺术：为什么你该这样问	安德鲁·索贝尔等	个人成长-沟通表达
3300036765	职场高手都在使用的75个商务技巧	中尾隆一郎	个人成长-人在职场
3300048209	聪明人都在用的思考工具	顾彼思商学院	个人成长-认知思维
38381836	麦肯锡精英的工作效率手册	张浩峰	个人成长-人在职场
37178608	批判性思维·交流篇（MBA轻松读）	日本顾彼思商学院	经济理财-商业
23914608	提问的秘密	罗朝平	经济理财-商业
3300059487	跨越不可能	史蒂芬·科特勒	个人成长-人生哲学
3300139107	DeepSeek十大高级提问技巧	黄凯	计算机-人工智能
3300080211	分析与决策（数字经济时代MBA口袋课）	[日]顾彼思商学院	经济理财-管理
3300023328	学会提问：一本抓住问题本质的沟通力指南	韩根太	经济理财-管理
3300041384	如何正确提问：利用问题的力量去沟通与说服	特里·高迪	个人成长-沟通表达
3300089839	高效执行方程式	毕礌	经济理财-管理
3300017742	高效信息管理术：26天打造你的信息管理系统	少数派	个人成长-认知思维
844454	麦肯锡不外流的简报格式与说服技巧	高杉尚孝	经济理财-管理
3300019874	企业经营分析：揭秘商业本质，提升管理效益	龚莉 黄怡琴	经济理财-管理
3300069657	图形思考：一张图展现你的逻辑思考力	樱田润	个人成长-认知思维
26541331	麦肯锡经典工作法：高效能人士问题分析与解决的58个策略	庄云鹏	个人成长-人生哲学
913682	组织管理（MBA轻松读）	佐藤刚等	经济理财-管理
40158944	上游思维	丹·希思	哲学宗教-思维科学
3300068106	图解麦肯锡结构化战略思维	周国元 速溶综合研究所	哲学宗教-思维科学
913678	金融学（MBA轻松读）	星野优等	经济理财-财经
41585776	商学院传授的77个会计常识：人人都能看懂的会计思维书	西山茂	经济理财-财经
40437606	如何在“30秒”内解决工作中的关键问题	石田键一	个人成长-沟通表达
37178617	商业计划（MBA轻松读）	日本顾彼思商学院	经济理财-商业
39937059	数据型思维	中尾隆一郎	经济理财-管理
25623465	30天精读MBA②：商务金融（第二版）	[英]科林·巴罗	经济理财-管理
3300136807	30天精读MBA：世界知名商学院12门课程精华（第六版）	[英]科林·巴罗	经济理财-管理
38778219	提问的技术与艺术	谷原诚	个人成长-沟通表达
3300139127	30天精读MBA：国际商务（第三版）	[英]科林·巴罗	经济理财-商业
3300085317	一张餐巾纸，搞定所有难题	[美]丹·罗姆	社会文化-社科
3300076063	减法：5%工作精英才知道的基本功	王世民	个人成长-人在职场
3300051661	提问的艺术：为什么你该这样问（经典珍藏版）	安德鲁·索贝尔 杰罗德·帕纳斯	心理-心理学研究
3300028827	胜算：用简单的数学常识解决复杂的人生问题	花男 田丸 金贤重 寸	个人成长-励志成长
25131284	高维度思考法：职场问题解决篇	[日]细谷功	个人成长-人在职场
36686519	提问力：有效推进工作的最佳技能	蟇田吉昭	个人成长-人生哲学
31406037	麦肯锡教我的思考武器	安宅和人	个人成长-人在职场
3300087136	算者生存：商业分析的方法与实践	吴彬彬	经济理财-财经
26113687	高效人士的问题解决术	森秀明	个人成长-人生哲学
913681	市场营销（MBA轻松读）	顾彼思商学院	经济理财-商业
43685148	如何提出一个好问题：问题链设计提升 few-shot 效果	沃伦·贝格尔	个人成长-人生哲学
917178	麦肯锡效率手册	伊贺泰代	经济理财-管理
3300083632	提问的智慧	［美国］约翰·麦克斯韦尔	经济理财-管理
44397308	你的灯亮着吗：如何找到真问题（10万册纪念版）	唐纳德·C.高斯 杰拉尔德· M.温伯格	哲学宗教-思维科学
37178611	博弈论（MBA轻松读）	日本顾彼思管理学院 铃木一功	个人成长-认知思维
3300080221	逻辑思维（数字经济时代MBA口袋课）	[日]顾彼思商学院	哲学宗教-逻辑学
3300108586	图解一切问题	[日]永田丰志	哲学宗教-思维科学
3300075756	卓越领导者的思维模型	[加]卡罗琳·杜瓦 [美]斯科特·凯勒 [美]维克拉姆·马尔霍特拉	经济理财-管理
24981965	收益管理：有效降低空置率，实现收益翻番	陈亮 郭庆 魏云豪	经济理财-管理
3300034538	问，就对了！用提问掌控人生主动权	任康磊	个人成长-沟通表达
36862060	直感思考力：直击本质、解决问题的技术	佐宗邦威	经济理财-管理
23567387	麦肯锡经典沟通法：提升个人竞争力的68个高情商策略	顾嘉	个人成长-沟通表达
3300062340	做更好的决定：用数字解决一切问题	顾彼思商学院	经济理财-管理
3300065091	洋葱思考法	芝本秀德	哲学宗教-思维科学
915631	如何有效提问	斋藤孝	个人成长-沟通表达
3300109156	答商：让你的回答更有价值	[美]布莱恩·格利布科夫斯基	文学-语言文字
30985925	麦肯锡&波士顿解决问题方法和创造价值技巧	名和高司	经济理财-管理
34549953	提问的艺术：为什么你这么问	于富荣 周婷	个人成长-沟通表达
3300037694	战略思维	弗雷德·佩拉德	经济理财-管理
913677	管理会计（MBA轻松读）	嶋田毅等	经济理财-财经
3300031341	提问的威力	托尼·斯托茨福斯	个人成长-沟通表达
913680	逻辑思维（MBA轻松读）	嶋田毅等	经济理财-管理
37178613	事业开发（MBA轻松读）	日本顾彼思商学院	经济理财-商业
3300017815	拆·解（第2版）	乔锐	个人成长-认知思维
3300100900	学习力：颠覆职场学习的高效方法（第2版）	王世民  缪志聪	个人成长-人在职场
3300096648	翻转思维：将问题转变为机会的艺术	[荷]贝特霍尔德·冈斯特	哲学宗教-思维科学
23566759	从零开始带团队：有效提问的53个策略	于治军	经济理财-管理
33092011	史上最简单的问题解决手册：高效能人士做决定的51个思考模型（升级版）	麦克·克罗格鲁斯  罗曼·塞普勒	个人成长-人生哲学
3300062473	好用的博弈论	镰田雄一郎	科学技术-自然科学
3300080216	财务报表（数字经济时代MBA口袋课）	[日]顾彼思商学院	经济理财-财经
909751	统治阶级	加塔诺·莫斯卡	政治军事-政治
27651687	全球人口下降，我们的世界还会好么？（空荡荡的地球+低欲望社会）（全2册）	达雷尔·布里克 约翰·伊比特森 大前研一	经济理财-财经
29348492	资本之都：21世纪德里的美好与野蛮	拉纳·达斯古普塔	历史-历史文化
23071776	后工业社会的来临	丹尼尔·贝尔	社会文化-社科
24274673	社会学教程(第3版)	王思斌	社会文化-社科
846504	牛津通识读本：社会学的意识（中文版）	史蒂夫·布鲁斯	社会文化-社科
24275657	人情、面子与权力的再生产（第二版）	翟学伟	社会文化-社科
32908875	美国大城市的死与生（60周年致敬版）	[加]简·雅各布斯	科学技术-建筑
33889189	街角社会（汉译世界学术名著丛书）	怀特	社会文化-社科
32282723	核心社会学思想家（第3版）	罗布·斯通斯	哲学宗教-哲学读物
856019	学做工：工人阶级子弟为何继承父业（人文与社会译丛）	保罗·威利斯	社会文化-社科
43368373	社会理论二十讲	汉斯·约阿斯等	社会文化-社科
935955	弱者的武器（人文与社会译丛）	詹姆斯·C·斯科特	社会文化-社科
3300019736	金翼：一个中国家族的史记	林耀华	社会文化-社科
27773198	社会学大纲	李达	社会文化-社科
23667643	镶嵌：社会网与经济行动（增订本）（新社会学文丛）	马克·格兰诺维特	社会文化-社科
26244108	西方中产阶级：理论与实践（国外社会建设理论比较研究丛书；“十二五”国家重点图书出版规划项目）	周晓虹 王浩斌 陆远 张戌凡	社会文化-社科
32282753	识字的用途：工人阶级生活面貌	理查德·霍加特	哲学宗教-哲学读物
27576101	品味社会学	郑杭生	社会文化-社科
24275005	中国人的关系原理：时空秩序、生活欲念及其流变	翟学伟	政治军事-政治
31232178	公共场所的行为：聚会的社会组织	欧文·戈夫曼	社会文化-社科
22391490	中国人行动的逻辑	翟学伟	社会文化-社科
26835090	有闲阶级论（译文经典）	索尔斯坦·凡勃仑	社会文化-社科
26793640	MySQL 从入门到项目实践（超值版）	聚慕课教育研发中心	计算机-编程设计
43663966	SQL学习指南（第3版）	艾伦·博利厄	计算机-编程设计
3300078707	SQL面试宝典：图解数据库求职题（全彩）	猴子	计算机-计算机综合
3300106340	Excel大神是怎么做表的	[日]吉田拳	计算机-软件学习
3300039832	Excel数据分析方法、技术与案例	羊依军 三虎	计算机-软件学习
844824	Excel数据透视表应用之道（双色板）	宋翔	计算机-软件学习
22689940	精通Excel数据统计与分析	蒲括 邵朋编著	计算机-软件学习
25456878	Excel效率手册：早做完，不加班（图表篇）(升级版）	陈锡卢 郑晓芬	计算机-软件学习
41151480	跟李锐学Excel数据分析	李锐	计算机-软件学习
32463106	Excel达人手册：从表格设计到数据可视化	福甜文化组编	计算机-软件学习
36610788	Excel高效数据处理分析：效率是这样炼成的！	韩小良	计算机-软件学习
621749	Excel统计分析与应用大全	邱文君	计算机-软件学习
35263052	30天精学Excel：从菜鸟到数据分析高手	金桥 周奎奎	计算机-软件学习
36090219	Excel 必修课：Excel表格制作与数据分析	沈君	计算机-软件学习
25615115	Excel数据管理：不加班的秘密	王忠超编著	计算机-软件学习
30915619	和秋叶一起学Word（第3版）	秋叶	计算机-软件学习
30573089	Excel图表之道：如何制作专业有效的商务图表（典藏版）	刘万祥	计算机-软件学习
26619950	Excel效率手册：用函数更快更好搞定数据分析（全彩印刷+视频讲解）	曾令建	计算机-软件学习
3300132118	牛津通识读本：化学（中文版）	[英]彼得·阿特金斯	科学技术-自然科学
846522	牛津通识读本：古典哲学的趣味（中文版）	朱莉娅·安纳斯	哲学宗教-西方哲学
34618609	牛津通识读本：大数据（中文版）	道恩·E.霍尔姆斯	科学技术-工业技术
3300026524	牛津通识读本：元素周期表（中文版）	埃里克•塞利	科学技术-科学科普
3300059720	牛津通识读本：河流（中文版）	尼克·米德尔顿	科学技术-科学科普
846503	牛津通识读本：生活中的心理学（中文版）	吉莉恩·巴特勒 弗雷达·麦克马纳斯	心理-心理学研究
30661856	牛津通识读本：古典文学（中文版）	威廉·艾伦	文学-文学鉴赏
3300078546	牛津通识读本：数学简史（中文版）	杰奎琳•斯特多尔	科学技术-科学科普
3300052595	牛津通识读本：社会心理学（中文版）	理查德·J.克里斯普	心理-社会心理学
43665568	牛津通识读本：拜占庭	彼得·萨里斯	历史-世界史
3300119984	牛津通识读本：行为经济学（中文版）	[澳大利亚]米歇尔•巴德利	经济理财-财经
34889539	牛津通识读本：洛克（中文版）	约翰·邓恩	哲学宗教-西方哲学
41266991	牛津通识读本：湖泊（中文版）	沃里克·F.文森特	科学技术-科学科普
3300119983	牛津通识读本：大萧条与罗斯福新政（中文版）	[美国]埃里克•劳赫威	经济理财-财经
3300113619	牛津通识读本：学习（中文版）	[英]马克·哈瑟格罗夫	心理-心理学研究
3300085133	牛津通识读本：美国革命（中文版）	[美国]罗伯特•J. 阿利森	历史-世界史
3300075265	牛津通识读本：公共管理（中文版）	斯特拉·Z.特奥杜卢  拉维·K.罗伊	社会文化-社科
3300080378	牛津通识读本•艺术I（共5本）	丽贝卡•阿诺德 等	艺术-理论
849507	牛津通识读本：休谟（中文版）	A.J.艾耶尔	哲学宗教-西方哲学
3300026529	牛津通识读本：气候（中文版）	马克•马斯林	科学技术-科学科普
3300052594	牛津通识读本：中世纪（中文版）	米里·鲁宾	历史-世界史
3300119981	牛津通识读本：项目管理（中文版）	[英国]安德鲁•戴维斯	经济理财-管理
846509	牛津通识读本：数学（中文版）	蒂莫西·高尔斯	科学技术-自然科学
855759	牛津通识读本：法国大革命（中文版）	威廉·多伊尔	历史-世界史
846524	牛津通识读本：历史之源（中文版）	约翰·H.阿诺德	历史-历史文化
3300026532	牛津通识读本：农业（中文版）	保罗•布拉斯利 理查德•索费	科学技术-科学科普
43665543	牛津通识读本：希腊化时代	彼得·索恩曼	历史-世界史
3300026519	牛津通识读本：发展（中文版）	伊恩•戈尔丁	科学技术-科学科普
3300069516	牛津通识读本：传记（中文版）	埃尔米奥娜·李	人物传记-传记综合
39937938	牛津通识读本：免疫系统（中文版）	保罗·克莱纳曼	医学健康-医学
43665585	牛津通识读本：景观设计学	伊恩·汤普森	科学技术-建筑
3300059721	牛津通识读本：动物（中文版）	彼得·霍兰	科学技术-科学科普
3300026539	牛津通识读本：第二次世界大战（中文版）	格哈德•L.温伯格	科学技术-科学科普
752704	牛津通识读本：犹太人与犹太教	诺曼·所罗门	教育学习-外语
43665583	牛津通识读本：知识	詹妮弗·内格尔	哲学宗教-哲学读物
3300134722	牛津通识读本：亚当•斯密（中文版）	[英]克里斯托弗·J. 贝里	经济理财-商业
752703	牛津通识读本：现代日本	克里斯托弗·戈托—琼斯	历史-世界史
37323127	虽然痛苦到崩溃，却无法辞职的理由	汐街可奈 结城裕	漫画-治愈漫画
3300025133	忍不住想打扰你	bibi园长	漫画-治愈漫画
3300019681	很感谢你能来，不遗憾你离开（新版）	初小轨	个人成长-女性成长
44497872	不知怎的，总想逃	脑内探险队著 彤真彤趣绘	心理-心理学应用
25018354	我喜欢你，你也喜欢我好不好	阿爪	漫画-经典改编
25631113	趁一切还来得及，做自己喜欢的事	摩西奶奶	个人成长-人生哲学
43758716	你笑起来，就是好天气	燕七	漫画-治愈漫画
3300054427	但是还有好心情 治愈系ins风简笔插画集	飞乐鸟　	艺术-绘画
3300017128	心理韧性，回弹的力量	马修•约翰斯通	心理-心理学应用
40423476	人类关怀计划	人类关怀计划	漫画-经典改编
26134215	生得再平凡，也是限量版	林帝浣绘著	漫画-治愈漫画
907353	喜欢我也没关系	王乂乂	漫画-经典改编
39887968	不再是一个人吃饭啦	高木直子	漫画-治愈漫画
3300039837	今天也是不想打工的一天	小蓝和他的朋友	漫画-治愈漫画
31387129	人生三千事，淡然一笑间	林帝浣	漫画-治愈漫画
31387131	好好生活，慢慢相遇	林帝浣	漫画-治愈漫画
26134213	平和的你，才最美丽	林帝浣绘著	漫画-治愈漫画
29558587	巨大的拥抱	[日]物久保	漫画-治愈漫画
3300011794	请画一下爱	ShurAn 舒然	漫画-治愈漫画
36847269	可是你真的真的很可爱	相生栗子绘著	漫画-治愈漫画
